sid,wy,tc,resid,pRDPA,pMSC,smSNODAS
2.288056e+06,2021,7.9000002484850285,0.7097704864790444,1126.2663923040625,1222.5999963730574,417.1805683676054
2.237869e+06,2020,1.3500011767782283,2.5535998077392037,822.7388006906509,748.8000019490719,275.69999769330025
2.237869e+06,2021,8.949999536101462,9.153910408961679,1105.032791805983,1222.5999963730574,427.75070991336105
2.252734e+06,2020,1.2000011198715725,0.2235989410877437,811.0391976503132,748.8000019490719,269.9000016152859
2.252734e+06,2021,8.200001260897906,4.936124668008404,1142.5867889254105,1222.5999963730574,424.0345203757348
2.432826e+06,2020,1.2000011198715725,1.5431995000841425,818.6312055628299,748.8000019490719,267.30000057816505
2.432826e+06,2021,5.850000238256406,5.359458786016091,1113.9503999532462,1222.5999963730574,397.501455914145
2.142983e+06,2020,1.3500011767782283,1.6875998064278974,812.9008013287785,748.8000019490719,282.20000034570694
2.142983e+06,2021,9.400000605420992,0.5251186515570225,1103.9684001017813,1222.5999963730574,429.38328454239377
2.368004e+06,2020,2.4500004833635423,0.15320009744164054,803.1064033468962,748.8000019490719,292.60000279545784
2.368004e+06,2021,8.050001203991247,4.632468818677694,1116.3552065830236,1222.5999963730574,416.72366923214315
2.638178e+06,2020,3.750000764423966,4.197601411104188,773.6772042590383,748.8000019490719,316.7000037431717
2.638178e+06,2021,8.050001203991247,0.20632014491479822,1108.6124031859636,1222.5999963730574,411.33952043511795
2.508226e+06,2020,3.3500011680379664,0.17959792697450894,759.4592071266173,748.8000019490719,305.20000401139254
2.508226e+06,2021,8.050001203991247,0.9063711775197589,1107.639601181745,1222.5999963730574,409.1455728622331
2.642469e+06,2020,1.2000011198715725,4.144796569466678,758.9011965389258,748.8000019490719,259.9000024795532
2.642469e+06,2021,5.900000257225294,8.2582693455131,1183.7968087621925,1222.5999963730574,407.32027143799394
2.407587e+06,2020,1.2000011198715725,5.172797358512696,800.3639944823982,748.8000019490719,266.3000019490719
2.407587e+06,2021,7.350000595192366,1.4413482982089931,1164.9055957709556,1222.5999963730574,421.93824930296637
2.642714e+06,2020,1.2000011198715725,2.4840009130238627,816.006003803134,748.8000019490719,273.30000123381615
2.642714e+06,2021,8.100001222960135,2.2727123304911743,1151.72959631455,1222.5999963730574,426.1043135816168
2.547774e+06,2020,1.3500011767782283,5.670401170015339,815.0184028580192,748.8000019490719,279.10000121593475
2.547774e+06,2021,5.800000219287519,1.8848807456987515,1122.855999501825,1222.5999963730574,390.77631756753755
2.577526e+06,2020,1.0500010629649168,7.061999143481188,783.4436017909048,748.8000019490719,260.30000030994415
2.577526e+06,2021,6.700000903961943,0.6265690302507778,1170.3736071109772,1222.5999963730574,416.65617096146514
2.517816e+06,2020,1.3500011767782283,0.9027988531589699,811.6803937790395,748.8000019490719,280.8000015616417
2.517816e+06,2021,8.949999536101462,7.334732600176153,1102.436404185772,1222.5999963730574,424.17073237630126
2.487482e+06,2020,1.0500010629649168,5.90079874587056,772.8419969538448,748.8000019490719,257.0000005662441
2.487482e+06,2021,6.700000903961943,5.352116718671709,1178.7736033140418,1222.5999963730574,411.62508189640266
2.547932e+06,2020,2.4000004643946617,1.1236001188754017,798.396006011129,748.8000019490719,288.6999994814396
2.547932e+06,2021,9.000000453669912,5.549975490922236,1099.6899912344215,1222.5999963730574,418.74962247706003
2.583396e+06,2020,3.6000007075173173,1.349200836419925,777.4260080486539,748.8000019490719,318.4000007510185
2.583396e+06,2021,5.850000238256406,0.28631342399279447,1118.0240025047071,1222.5999963730574,400.60888715100134
2.61327e+06,2020,1.6000007162575791,2.16840586709975,760.6651914802787,748.8000019490719,298.90000063180923
2.61327e+06,2021,6.700000903961943,4.007702408642729,1112.6835975613599,1222.5999963730574,405.5562971296596
2.633081e+06,2020,3.5500006885484297,0.11359845340246011,779.3536021889448,748.8000019490719,300.79999962449074
2.633081e+06,2021,6.700000903961943,0.6508608529081812,1098.6136014183758,1222.5999963730574,406.14313878481454
2.90816e+06,2020,1.4499997607513535,0.985199761509989,738.1851997158526,748.8000019490719,288.600000590086
2.90816e+06,2021,8.050001203991247,4.146268742121663,1083.068405113578,1222.5999963730574,408.6630690930261
2.473238e+06,2020,1.3500011767782283,0.41440921378153917,743.6104068405632,748.8000019490719,289.79999577999115
2.473238e+06,2021,8.050001203991247,3.5684592349160766,1092.3840064913031,1222.5999963730574,408.03326268705024
3.03724e+06,2020,1.150001100902692,4.5199994939565045,778.2867955530886,748.8000019490719,271.39999917149544
3.03724e+06,2021,5.900000257225294,0.3123504452697716,1220.154001431465,1222.5999963730574,409.9824534981259
2.817964e+06,2020,2.5500005213013175,0.13319901752464602,787.8676007086043,748.8000019490719,295.50000271201134
2.817964e+06,2021,8.050001203991247,7.23400103591473,1096.5148001327514,1222.5999963730574,411.0768029767137
2.783327e+06,2020,1.2500011388404602,3.3480000623464434,774.0756020524501,748.8000019490719,290.39999985694885
2.783327e+06,2021,5.800000219287519,3.000575295888268,1123.7095963776105,1222.5999963730574,399.55062388411847
2.997568e+06,2020,1.150001100902692,0.9708005988596824,806.0644035772092,748.8000019490719,261.3000011742115
2.997568e+06,2021,7.350000595192366,1.3352932271064333,1193.7051912485367,1222.5999963730574,430.38950561413174
2.89291e+06,2020,2.50000050233243,1.2444007927179541,803.0000026776792,748.8000019490719,299.1000002324581
2.89291e+06,2021,8.050001203991247,4.113677058649785,1110.4640028750898,1222.5999963730574,413.0912787198551
2.757474e+06,2020,1.2000011198715725,0.08719854104526803,783.6428016831875,748.8000019490719,272.3999993801117
2.757474e+06,2021,6.549999948455717,8.922373380101078,1209.1183985873458,1222.5999963730574,417.33717540530006
2.863038e+06,2020,2.4000004643946617,3.6147961561680404,772.275602508068,748.8000019490719,293.70000088214874
2.863038e+06,2021,8.050001203991247,2.13171242066403,1084.7231962863211,1222.5999963730574,407.721710310779
3.042648e+06,2020,1.2000011198715725,9.949194490075172,814.5095943028929,748.8000019490719,272.10000175237656
3.042648e+06,2021,7.300000576223486,2.9435402451331356,1178.06600317347,1222.5999963730574,426.770059866709
2.988116e+06,2020,2.4000004643946617,0.21840227937713053,747.4611987522841,748.8000019490719,290.60000044107437
2.988116e+06,2021,8.050001203991247,1.9966302317742475,1075.6179993876217,1222.5999963730574,406.3526326228741
2.66278e+06,2020,1.150001100902692,6.176401995658864,808.0372067941427,748.8000019490719,269.1999986767769
2.66278e+06,2021,7.300000576223486,1.0064334583289565,1131.6507937165497,1222.5999963730574,416.3443639439339
3.102677e+06,2020,1.150001100902692,2.319205623865116,807.0711992086175,748.8000019490719,276.6000043451786
3.102677e+06,2021,7.300000576223486,1.51410569249839,1165.5241977951528,1222.5999963730574,424.5022993974757
2.942458e+06,2020,1.0500010629649168,7.77199228715898,792.2964087584018,748.8000019490719,266.99999552965164
2.942458e+06,2021,5.900000257225294,2.3869017518707665,1217.7512038080695,1222.5999963730574,412.86250113653637
3.107324e+06,2020,1.2500011388404602,1.7044016846417662,778.4799998493197,748.8000019490719,274.49999806284904
3.107324e+06,2021,5.900000257225294,3.4391384508386977,1230.7399968219995,1222.5999963730574,410.26565913548325
2.842815e+06,2020,2.50000050233243,1.4924011905196153,812.0608035659786,748.8000019490719,304.70000091195107
2.842815e+06,2021,6.750000922930823,0.6440175066297797,1131.1716004960535,1222.5999963730574,412.86958799931364
3.227626e+06,2020,1.0000001453964629,5.534399935603233,800.4263973431587,748.8000019490719,266.89999997615814
3.227626e+06,2021,6.700000903961943,2.5645507680749233,1188.9372102247485,1222.5999963730574,419.2162518139508
3.132719e+06,2020,1.5500012526537645,2.1572026189565463,808.1071997054812,748.8000019490719,297.5999982059002
3.132719e+06,2021,6.700000903961943,2.238687591202222,1153.6332020987277,1222.5999963730574,415.2537138518024
3.187931e+06,2020,3.7000007454550925,5.760000546693618,797.06560569799,748.8000019490719,308.9999986588955
3.187931e+06,2021,8.050001203991247,7.714209741054447,1106.5772005434028,1222.5999963730574,415.37700879472357
2.962975e+06,2020,1.3000011578093442,0.6927940863372442,778.9648016406294,748.8000019490719,284.29999735951424
2.962975e+06,2021,8.850000952128337,2.1698046619710567,1088.5363928511142,1222.5999963730574,415.88180436776264
3.107398e+06,2020,1.0500010629649168,0.19720374178882594,793.8496023733617,748.8000019490719,262.40000331401825
3.107398e+06,2021,5.900000257225294,5.279959607350577,1228.534004498363,1222.5999963730574,419.79515908836106
3.253089e+06,2020,1.150001100902692,5.629194721460465,758.1651982575653,748.8000019490719,279.19999438524246
3.253089e+06,2021,8.700000895221681,0.29501357470144285,1087.092804997325,1222.5999963730574,412.93218886627585
3.342357e+06,2020,1.0500010629649168,5.867201022386553,789.0311910154821,748.8000019490719,267.99999982118607
3.342357e+06,2021,5.600000698777055,5.199487440986331,1232.6520007706883,1222.5999963730574,410.48468685118655
2.843296e+06,2020,1.2000011198715725,2.908000294685337,771.49639227736,748.8000019490719,293.20000064373016
2.843296e+06,2021,6.599999967424598,0.7626051944889127,1127.3824040769332,1222.5999963730574,411.00260420326356
3.013231e+06,2020,1.3500011767782283,6.310401844024682,757.6688034883742,748.8000019490719,295.0999986231327
3.013231e+06,2021,7.850000229516144,0.24155596408871816,1115.5956050673726,1222.5999963730574,415.31355791435266
3.582519e+06,2020,1.0500010629649168,0.6035953930614824,790.1084021649364,748.8000019490719,263.1000001132488
3.582519e+06,2021,5.850000238256406,0.2853619909757299,1215.306797895789,1222.5999963730574,412.8990341659314
3.232245e+06,2020,1.3499997228135783,5.2668002338407405,782.7443955339196,748.8000019490719,293.199999243021
3.232245e+06,2021,5.650000717745943,4.533415626109843,1235.3535999287378,1222.5999963730574,413.07181633144745
3.388041e+06,2020,1.3000011578093442,6.340399347782068,773.3368011827471,748.8000019490719,283.20000368356705
3.388041e+06,2021,8.800000933159449,2.9004797322321565,1096.0427965480094,1222.5999963730574,422.79287924988785
3.312819e+06,2020,2.3500004454257777,1.3799946017266507,814.4748067690125,748.8000019490719,303.3000010251999
3.312819e+06,2021,7.2000005382857175,0.001121090315280071,1140.4516006782058,1222.5999963730574,415.41192274489254
3.197528e+06,2020,0.8000000695209231,0.08840116918077001,788.5228064808845,748.8000019490719,260.8000018298626
3.197528e+06,2021,6.549999948455717,3.047753747745446,1205.735594519138,1222.5999963730574,412.82535477964495
3.352683e+06,2020,1.150001100902692,8.463205196738386,801.6183986018898,748.8000019490719,273.09999707341194
3.352683e+06,2021,6.599999967424598,4.219560594014126,1165.4848037023548,1222.5999963730574,408.9459612534561
3.407475e+06,2020,1.0500010629649168,0.434004027604999,787.8051965781452,748.8000019490719,263.30000203847885
3.407475e+06,2021,5.900000257225294,0.4647149699677584,1222.7912011743792,1222.5999963730574,415.38631751308344
3.418318e+06,2020,1.3500011767782283,4.100397909879803,785.7332023617032,748.8000019490719,307.8999992311001
3.418318e+06,2021,5.800000219287519,0.8472180262780853,1149.4195985563995,1222.5999963730574,414.90797897124514
3.337914e+06,2020,2.50000050233243,3.1999991803168086,794.940397179245,748.8000019490719,298.3999996185303
3.337914e+06,2021,8.000001185022366,6.233486566219938,1104.5623975425956,1222.5999963730574,413.2786890871863
3.783406e+06,2020,1.6000007162575791,0.4775999540089515,795.0436006481644,748.8000019490719,315.19999757409096
3.783406e+06,2021,5.800000219287519,3.724186594111927,1156.2003945894228,1222.5999963730574,414.81381088103535
3.512276e+06,2020,1.150001100902692,2.5088034162520785,780.0411967118973,748.8000019490719,280.3000013232231
3.512276e+06,2021,5.550000679808175,0.9618771519728853,1230.9679997738597,1222.5999963730574,408.2245195307664
3.497622e+06,2020,1.0000001453964629,2.835202649593441,791.7647959420685,748.8000019490719,264.2999987602234
3.497622e+06,2021,6.549999948455717,5.491282784157534,1193.5276022634503,1222.5999963730574,411.81848226564483
3.542932e+06,2020,1.2000002212720027,2.3112018930912086,793.5576078435183,748.8000019490719,276.400003939867
3.542932e+06,2021,8.6500008762528,1.122444968534296,1103.5947991148232,1222.5999963730574,419.27884640629384
3.527828e+06,2020,1.3000011578093442,1.4748019782305164,805.9584011096954,748.8000019490719,290.19999983906746
3.527828e+06,2021,8.050001203991247,3.254903721344988,1129.866008586645,1222.5999963730574,415.2125070785407
3.578186e+06,2020,1.150001100902692,0.19440679740915812,761.4652062240839,748.8000019490719,282.39999344944954
3.578186e+06,2021,8.000001185022366,2.222318475855559,1111.0916021784542,1222.5999963730574,415.8755185791384
3.383216e+06,2020,1.150001100902692,5.643201943874317,771.0823994439836,748.8000019490719,295.70000198483467
3.383216e+06,2021,7.850000229516144,0.6414219407778319,1131.2796016259188,1222.5999963730574,419.76462306186977
3.552985e+06,2020,0.9500001264275788,10.00399780535696,800.0131970617767,748.8000019490719,274.9999998509884
3.552985e+06,2021,8.700000895221681,0.22424889719513885,1113.0919998807901,1222.5999963730574,425.1581535055635
3.793307e+06,2020,1.150001100902692,5.7623973722458,792.1391993802786,748.8000019490719,303.6999988257885
3.793307e+06,2021,6.549999948455717,4.041621533640011,1154.6776042512656,1222.5999963730574,422.4632213662941
3.707392e+06,2020,0.5000005110726917,0.27239671778670527,785.4784005435705,748.8000019490719,259.9999995827675
3.707392e+06,2021,5.900000257225294,4.668577775755125,1218.4051997512577,1222.5999963730574,411.91062526341426
3.817654e+06,2020,1.150001100902692,4.088405392646905,789.7636052788499,748.8000019490719,275.7999978661537
3.817654e+06,2021,6.700000903961943,1.5676593115583728,1166.4331994632487,1222.5999963730574,410.84954515383095
3.582313e+06,2020,0.700000586948228,0.8440095949172814,779.8380060269834,748.8000019490719,261.49999725818634
3.582313e+06,2021,5.550000679808175,1.9882147380998845,1223.7087966607817,1222.5999963730574,408.3762176938943
3.892568e+06,2020,1.0000001453964629,4.465599886178893,789.1400060839652,748.8000019490719,267.30000045895576
3.892568e+06,2021,5.850000238256406,1.1892841725249923,1195.7568030759103,1222.5999963730574,409.75288165449115
3.732739e+06,2020,1.0000001453964629,9.617204568386,794.8659958249333,748.8000019490719,268.5000042617321
3.732739e+06,2021,8.050001203991247,1.5879821331702146,1147.4564022290704,1222.5999963730574,413.60038506497966
3.677879e+06,2020,1.0000001453964629,4.866400460958403,806.7636048557758,748.8000019490719,267.70000287890434
3.677879e+06,2021,8.850000952128337,1.5473438833909654,1117.530791239262,1222.5999963730574,421.7453413479286
3.408109e+06,2020,1.2000002212720027,0.1627962154151419,785.9987996523379,748.8000019490719,282.6999979317188
3.408109e+06,2021,8.6500008762528,1.5959632951622211,1117.6028083641534,1222.5999963730574,422.51243507116976
3.727815e+06,2020,1.2000002212720027,2.623597256541359,801.8316056761747,748.8000019490719,278.5999998152256
3.727815e+06,2021,8.750000914190569,0.5703569989021275,1126.4744035481212,1222.5999963730574,419.45884211649343
3.872643e+06,2020,1.150001100902692,2.258402718901607,788.3476010305884,748.8000019490719,278.50000125169754
3.872643e+06,2021,6.599999967424598,0.37565455925334845,1175.0195991272917,1222.5999963730574,406.94365765189957
4.047291e+06,2020,0.7500000505520426,0.0808012182713469,780.6919998422854,748.8000019490719,262.800000756979
4.047291e+06,2021,5.550000679808175,1.181289379023326,1211.3124019244915,1222.5999963730574,405.62231055114376
3.757404e+06,2020,-0.6000002494772687,8.444398731470102,800.8556044287678,748.8000019490719,250.29999974370003
3.757404e+06,2021,5.550000679808175,3.2076470224060927,1210.6836051322214,1222.5999963730574,409.72444767455227
4.123492e+06,2020,1.399999741782466,8.929996939182217,782.3852039394382,705.0000037103891,306.3999971449375
4.123492e+06,2021,9.400000605420992,0.6109193248046836,1119.7527944481371,1180.7999957352877,460.2573161250843
3.833188e+06,2020,0.9500001264275788,4.667200400114098,771.2916025427586,748.8000019490719,276.50000017881393
3.833188e+06,2021,8.6500008762528,1.3755005868700891,1119.0007946891787,1222.5999963730574,423.3290984948901
3.843514e+06,2020,1.399999741782466,9.863998569011699,781.0660059093235,705.0000037103891,306.10000047087675
3.843514e+06,2021,9.600000125931455,3.553046203246538,1111.9664041863673,1180.7999957352877,459.9098495914846
3.978429e+06,2020,1.0500010629649168,11.30639436721799,791.623197212815,748.8000019490719,295.9999946653843
3.978429e+06,2021,5.800000219287519,1.7827090683042002,1133.2519958434102,1222.5999963730574,413.836491977328
4.203159e+06,2020,0.9500001264275788,5.455602543592477,782.0755969656706,748.8000019490719,277.39999955892563
4.203159e+06,2021,8.600000857283913,1.3362298745615249,1116.964811613321,1222.5999963730574,422.72656906085183
3.953275e+06,2020,1.3000011578093442,5.510404456257845,783.4984008364677,748.8000019490719,302.40000104904175
3.953275e+06,2021,6.700000903961943,1.4257683372104566,1134.0587985495326,1222.5999963730574,418.2918323653136
3.98722e+06,2020,1.0500010629649168,3.923996799707595,778.2628028953073,748.8000019490719,270.2999966740608
3.98722e+06,2021,4.9500010075466285,3.4405528147175346,1227.471194887043,1222.5999963730574,407.83495004987276
3.877761e+06,2020,1.150001100902692,4.963999870538714,794.9367995569708,748.8000019490719,271.00000274181366
3.877761e+06,2021,8.700000895221681,1.3009861678693824,1129.1799992583985,1222.5999963730574,414.5225866030071
4.057475e+06,2020,-0.6000002494772687,12.86040080881125,798.6035922518975,748.8000019490719,254.8999961912632
4.057475e+06,2021,5.550000679808175,3.309555370224018,1205.7260109821557,1222.5999963730574,407.7139573686246
4.093022e+06,2020,0.9000001074586983,9.26839759588239,816.4872017960549,748.8000019490719,279.0000016093254
4.093022e+06,2021,8.6500008762528,0.8609210169220773,1126.7280011881585,1222.5999963730574,429.70347914803995
3.873303e+06,2020,1.2000011198715725,7.002802338361732,794.8108014677761,748.8000019490719,305.1999989748001
3.873303e+06,2021,5.750000755683711,0.9278327458414992,1145.7915991746183,1222.5999963730574,416.96623478823057
4.31754e+06,2020,1.150001100902692,2.4908016990425494,797.4284029448037,748.8000019490719,281.7999987602234
4.31754e+06,2021,5.550000679808175,5.192696634536503,1183.0604009870297,1222.5999963730574,404.43029826462816
4.34768e+06,2020,1.150001100902692,5.725599343538306,784.2152053947448,748.8000019490719,273.30000200867653
4.34768e+06,2021,6.700000903961943,0.7733378563162319,1141.2900015372038,1222.5999963730574,406.466663464761
4.102927e+06,2020,1.0000001453964629,3.5220046455861507,820.2443991329666,748.8000019490719,287.2000034153462
4.102927e+06,2021,8.850000952128337,0.4026628432865209,1122.122400853634,1222.5999963730574,425.917865028679
4.253115e+06,2020,0.9000001074586983,4.5859992146492345,799.8136067230703,748.8000019490719,274.00000008940697
4.253115e+06,2021,8.550000838315029,0.8936048396913634,1121.0319972188472,1222.5999963730574,421.90959222280117
4.262598e+06,2020,1.2000011198715725,3.004002962827599,791.2131941397193,748.8000019490719,290.5999965965748
4.262598e+06,2021,5.850000238256406,2.3998930872439246,1176.042397657036,1222.5999963730574,403.3541075430156
4.117711e+06,2020,1.150001100902692,6.322797346711127,792.068394824028,748.8000019490719,270.8000027835369
4.117711e+06,2021,8.800000933159449,0.2775135026659541,1125.1068050426245,1222.5999963730574,411.0676899621998
4.303486e+06,2020,1.2500011388404602,4.829600616216624,781.0891940376757,705.0000037103891,304.89999908208847
4.303486e+06,2021,9.350000586452111,0.8117474915116532,1116.479998431325,1180.7999957352877,462.4573490835756
4.282351e+06,2020,0.700000586948228,1.973197068452862,809.8959927837857,748.8000019490719,263.7999992966652
4.282351e+06,2021,5.550000679808175,1.4373024514715098,1195.505200976729,1222.5999963730574,404.0875002496443
4.313009e+06,2020,0.8000000695209231,0.2992011936902941,820.6604004989866,748.8000019490719,271.1000021398068
4.313009e+06,2021,8.800000933159449,0.30513115319507733,1121.366408733129,1222.5999963730574,425.9964752245256
4.482504e+06,2020,0.5000005110726917,0.3319989273548458,809.9859997556205,748.8000019490719,264.6999998688698
4.482504e+06,2021,5.550000679808175,1.8640747931440274,1184.9492001197339,1222.5999963730574,404.613671250387
4.442272e+06,2020,0.5500005300415722,0.7399939119815713,790.1564030359984,748.8000019490719,259.9999969005585
4.442272e+06,2021,5.550000679808175,0.66716425452978,1199.1355966198444,1222.5999963730574,403.58283471144864
4.172227e+06,2020,0.8500000884898107,1.642800418853767,783.1880003935094,748.8000019490719,267.60000136494637
4.172227e+06,2021,5.550000679808175,2.3690304098606703,1226.5460047403583,1222.5999963730574,408.2149702382803
4.303305e+06,2020,1.3500011767782283,2.7279999334812715,794.9427995922564,748.8000019490719,312.59999844431877
4.303305e+06,2021,6.549999948455717,4.127550963383214,1128.625196851135,1222.5999963730574,422.58714886341625
4.387828e+06,2020,0.9500001264275788,11.134397003531433,808.2748005902768,748.8000019490719,276.69999861717224
4.387828e+06,2021,8.899999517132574,0.9049071191629992,1118.965198915243,1222.5999963730574,411.5693058774552
4.333836e+06,2020,1.4500012147159964,1.004002287745493,786.9524015688888,705.0000037103891,304.09999841451645
4.333836e+06,2021,9.75000018283811,1.8085555898683765,1109.7371960356236,1180.7999957352877,466.76104279224717
4.227467e+06,2020,-0.6000002494772687,8.431196301221917,813.6651971364026,748.8000019490719,252.49999684095383
4.227467e+06,2021,5.550000679808175,1.931473464418218,1194.3551913741826,1222.5999963730574,403.42532920439163
4.352299e+06,2020,-0.2999992370643909,4.0476040347815,808.6800083357093,748.8000019490719,255.3999993801117
4.352299e+06,2021,5.550000679808175,2.779541220207591,1190.1359907984734,1222.5999963730574,400.5804554117724
4.453789e+06,2020,1.6500007352264596,0.4263961725234253,784.098795136571,705.0000037103891,314.6999949812889
4.453789e+06,2021,6.599999967424598,5.058745922115179,1120.5231969332697,1180.7999957352877,423.4743399565486
4.357882e+06,2020,1.0000001453964629,4.835995724558757,818.943596125841,748.8000019490719,287.8999990522862
4.357882e+06,2021,8.950000990066105,0.5853369131428963,1120.637601878524,1222.5999963730574,416.3230665864603
4.567958e+06,2020,0.350000454166036,11.787197568893419,825.2583945491315,748.8000019490719,278.49999636411667
4.567958e+06,2021,8.850000952128337,6.631887200684844,1110.1879987643952,1222.5999963730574,420.86989027068165
4.618564e+06,2020,1.2500011388404602,2.6607973573209733,787.6104014812703,705.0000037103891,308.299999922514
4.618564e+06,2021,9.000000453669912,5.5328596438099,1134.7879964976314,1180.7999957352877,467.2083347891638
4.392625e+06,2020,1.150001100902692,1.0700017275811433,794.0164018263815,748.8000019490719,281.20000103116035
4.392625e+06,2021,5.800000219287519,0.2959456630727004,1155.4400086129908,1222.5999963730574,402.003657971523
4.43338e+06,2020,1.0500010629649168,5.408793667674217,795.9647974103684,705.0000037103891,293.29999673366547
4.43338e+06,2021,9.000000453669912,9.579925873996103,1119.649996302724,1180.7999957352877,461.1520740210997
4.533483e+06,2020,1.0500010629649168,9.868003293991194,789.3895968592165,705.0000037103891,296.70000237226486
4.533483e+06,2021,9.000000453669912,8.269124117300407,1115.1992098140713,1180.7999957352877,460.75287762923483
4.648747e+06,2020,1.5499997986891216,3.3700023503304237,784.0703982783555,705.0000037103891,315.3000006377697
4.648747e+06,2021,8.600000857283913,0.5756822380461699,1133.110401441812,1180.7999957352877,437.41367998904354
4.252247e+06,2020,1.150001100902692,4.373198170900309,789.1240051612853,748.8000019490719,274.50000208616257
4.252247e+06,2021,5.650000717745943,3.579729381087418,1200.2144044247873,1222.5999963730574,406.5073340123923
4.61287e+06,2020,0.8500000884898107,13.490520565511417,816.880811504722,748.8000019490719,279.2753250224607
4.61287e+06,2021,8.850000952128337,2.9121290360426997,1112.4700004899505,1222.5999963730574,413.26252828356996
4.748508e+06,2020,1.2500011388404602,0.29439889025701405,788.0475993043183,705.0000037103891,303.2999995648861
4.748508e+06,2021,9.000000453669912,7.141980977761477,1123.9216006753445,1180.7999957352877,464.02321868957307
4.458656e+06,2020,1.399999741782466,14.399596861958457,794.7640042452808,705.0000037103891,319.4999973475933
4.458656e+06,2021,9.0500004726388,8.561144779796109,1154.157203711509,1180.7999957352877,466.634852408057
4.708115e+06,2020,1.0000001453964629,12.630399461269349,797.7896066447496,702.2000032663345,286.00000271201134
4.708115e+06,2021,8.550000838315029,0.8098324769435976,1107.4204041033981,1191.1999958008528,422.12863142451624
4.573219e+06,2020,1.0000001453964629,6.355997074603977,789.8228015502696,702.2000032663345,287.1999990940094
4.573219e+06,2021,6.200000371038598,0.21973764532941686,1114.0380048707725,1191.1999958008528,412.2917410405293
4.57714e+06,2020,1.150001100902692,3.2316029274463176,791.3660000166892,748.8000019490719,275.10000225901604
4.57714e+06,2021,5.900000257225294,1.0268326517726791,1213.2213899464596,1222.5999963730574,414.33316294654344
4.36806e+06,2020,0.30000043519715547,0.18719838762280006,795.2300066128969,748.8000019490719,263.7999990582466
4.36806e+06,2021,8.550000838315029,1.1771400542721722,1109.4484001278881,1222.5999963730574,420.2063408166634
4.477978e+06,2020,0.15000093365557277,3.6820006210803626,824.7623983530995,748.8000019490719,263.20000192523
4.477978e+06,2021,9.250000548514336,9.799038030749784,1111.3264016736746,1222.5999963730574,434.3705637102065
