date,tx,tn,rf,sf,sm,pa
1913-06-13,27.69697840596025,10.532811937830518,0,0,0,0
1913-06-14,27.230501208151104,12.488766455285878,0.09125489068548323,0,0,0
1913-06-15,26.472236000682127,12.506825445726424,3.1504087544530046,0,0,0
1913-06-16,29.799288997521316,13.322787063129423,0.8049057815958925,0,0,0
1913-06-17,24.965730537607115,10.244863115677493,0,0,0,0
1913-06-18,22.663633099748196,6.7707429918749575,1.090934947339657,0,0,0
1913-06-19,18.937433336368457,8.606185584402237,5.993174527914466,0,0,0
1913-06-20,19.179843578481012,10.563917533977575,4.962850980770533,0,0,0
1913-06-21,21.198649151148086,10.02182722151004,1.8906505336297013,0,0,0
1913-06-22,24.357767593296998,6.945680776271284,0,0,0,0
1913-06-23,26.765837197790272,8.661251343063642,0,0,0,0
1913-06-24,28.373978018464037,9.818663351145071,0,0,0,0
1913-06-25,30.42996803891222,13.774724483659503,0.4771773982124315,0,0,0
1913-06-26,30.519125630920822,18.6758620488953,2.7188054832791755,0,0,0
1913-06-27,30.38403848715198,18.4536437900135,4.090970462427163,0,0,0
1913-06-28,27.533167453580084,15.098222571507579,0.2344472085162494,0,0,0
1913-06-29,28.181976502788395,12.637753282879919,0,0,0,0
1913-06-30,32.32420891423773,16.662282314836194,0,0,0,0
1913-07-01,31.071987108026498,20.078528292696966,0.17515108257352013,0,0,0
1913-07-02,27.586206914859016,15.834696178456621,0.7750088819565826,0,0,0
1913-07-03,29.94450769176951,12.15630999842107,0.17042303477323567,0,0,0
1913-07-04,31.984073653155022,16.82100964948625,11.66889442619462,0,0,0
1913-07-05,30.164237515001673,17.097760426290424,1.4168503269622048,0,0,0
1913-07-06,22.978777094833205,12.701493068305869,0.6378599284511421,0,0,0
1913-07-07,21.700000010984375,10.56924995221661,0.23259865157001602,0,0,0
1913-07-08,24.608354011804153,11.367899057325248,0.015037327295005681,0,0,0
1913-07-09,26.89701392427696,14.414077502147947,3.6120866536246554,0,0,0
1913-07-10,21.162993274462252,10.400213296838048,1.2904372523570884,0,0,0
1913-07-11,21.77451126608525,7.314219705243997,0.08873089360800919,0,0,0
1913-07-12,23.039210782964755,10.489904000587071,10.107500845115464,0,0,0
1913-07-13,22.831496604515316,12.4914682208962,3.3768573919946174,0,0,0
1913-07-14,21.519232121727622,9.205083547179232,0.1809100603616581,0,0,0
1913-07-15,23.758905010040316,9.350586561473545,0,0,0,0
1913-07-16,25.295058578263387,10.800533265182652,0,0,0,0
1913-07-17,26.545289698335313,14.3185211555245,0.030927835051546393,0,0,0
1913-07-18,27.633807305377697,14.727870618411327,0.012086740135087096,0,0,0
1913-07-19,27.250373287044976,12.365730528385665,0.10394596350053176,0,0,0
1913-07-20,25.0002844444679,12.062744398961234,4.345076374171936,0,0,0
1913-07-21,24.684322751123542,9.534873806281825,0.5700320192515702,0,0,0
1913-07-22,26.57024530206674,9.2921791683513,1.1908283252712675,0,0,0
1913-07-23,26.115961577262567,14.168574478293161,3.747813675185772,0,0,0
1913-07-24,24.15780305438647,13.651546372156995,1.860007112788171,0,0,0
1913-07-25,23.568218989936728,9.692250253804163,0.27067189330186786,0,0,0
1913-07-26,26.413259862200714,7.473409166719157,0,0,0,0
1913-07-27,30.00828293909859,12.422467105294562,4.574688900737545,0,0,0
1913-07-28,31.284038456233,17.812335562205934,0.5384998282757341,0,0,0
1913-07-29,30.33604691658332,15.705367925706978,0,0,0,0
1913-07-30,30.766085943716345,14.516530415276977,0,0,0,0
1913-07-31,31.38538923917866,14.880199068939394,0.11731247608660804,0,0,0
1913-08-01,28.63078565085608,15.778457226636272,0.13739779594738713,0,0,0
1913-08-02,28.17728404273268,12.660327046526907,0.16032704923909794,0,0,0
1913-08-03,26.920120859671606,14.120511901196407,1.7014930416924903,0,0,0
1913-08-04,24.75758975924354,10.255634544839056,0.325844294991817,0,0,0
1913-08-05,24.97582653735907,8.706292210208366,0.025595449697831497,0,0,0
1913-08-06,24.905012462302707,12.464237482997815,0.4901528633492636,0,0,0
1913-08-07,26.43487372603486,13.294845399676884,0.14848915588970163,0,0,0
1913-08-08,28.77202271381138,15.016921451241785,0.05424813244464005,0,0,0
1913-08-09,27.055954475145175,16.61567719788726,4.1126199458741315,0,0,0
1913-08-10,25.069036601744976,13.0183434143975,3.338713096462023,0,0,0
1913-08-11,23.454888142769846,7.138819771138452,0.05865623804330402,0,0,0
1913-08-12,25.215321754078573,9.327195164829313,0,0,0,0
1913-08-13,27.399786767101865,11.414397454456719,0,0,0,0
1913-08-14,29.279345939221265,13.149946673502075,0,0,0,0
1913-08-15,30.647636050818612,14.11407750160551,0,0,0,0
1913-08-16,33.58940652914417,16.025773218590892,6.855421290378998,0,0,0
1913-08-17,33.0079983644455,17.941841466207332,0.21276217934248756,0,0,0
1913-08-18,31.809918070364965,17.579310418870413,0,0,0,0
1913-08-19,26.818556720829925,12.869712041867741,0,0,0,0
1913-08-20,25.713864174255306,10.621542832964135,1.1146107689579143,0,0,0
1913-08-21,26.63252772193255,13.958833992460043,0.3458585188221855,0,0,0
1913-08-22,22.837859979270828,14.96274441618365,24.476004207257144,0,0,0
1913-08-23,20.533842957405447,11.3347315844208,10.714006463615995,0,0,0
1913-08-24,20.136971229935643,6.899715592078878,3.466192611798755,0,0,0
1913-08-25,19.528617216775395,4.517028094778865,1.0450053465904563,0,0,0
1913-08-26,25.26548167898949,10.456523281460846,5.487913211363302,0,0,0
1913-08-27,22.927550588771197,11.030536796713571,0.1626377532883043,0,0,0
1913-08-28,20.309598328081517,10.381869887695421,0.7900462102686601,0,0,0
1913-08-29,22.13626026149496,13.155705678941853,2.7114112729115964,0,0,0
1913-08-30,21.127692922679632,10.372413797137833,0.8462140045893222,0,0,0
1913-08-31,23.804870224405853,9.161926755352543,0.05627443948929479,0,0,0
1913-09-01,26.209456120018768,11.683540713435342,0,0,0,0
1913-09-02,29.857092096252117,13.632527542927916,0,0,0,0
1913-09-03,27.84500537781456,15.438215430673653,1.3157838391232144,0,0,0
1913-09-04,22.017774621235954,11.13007464783496,1.097333803788818,0,0,0
1913-09-05,22.486491253144624,9.356132266278204,0,0,0,0
1913-09-06,25.200071100234307,8.378243868434891,0,0,0,0
1913-09-07,28.495023082593477,10.81261997344949,2.3706718733460717,0,0,0
1913-09-08,25.197013840063416,12.749662279277521,1.8117312445913478,0,0,0
1913-09-09,19.635513705373278,4.907607547554774,0,0,0,0
1913-09-10,20.20682545772787,2.3121222852971943,0,0,0,0
1913-09-11,21.854568111909227,4.32097404683522,0.2779594708963768,0,0,0
1913-09-12,22.089619615855185,9.465730533199805,0.6429790166447351,0,0,0
1913-09-13,15.786491315389418,4.626697484818358,0.6793814508295382,0,0,0
1913-09-14,13.61425521116938,-1.4530750087681208,0.09065055101315321,0,0,0
1913-09-15,16.306754293621456,-0.03757554341413523,0.12584429434767153,0,0,0
1913-09-16,20.088730910728717,5.534731604770711,0.5173124756374013,0,0,0
1913-09-17,20.45332380905721,10.626697483496695,6.63295410620628,0,0,0
1913-09-18,19.20806984031832,8.464237450027737,3.22627084885803,0,0,0
1913-09-19,19.76978311901452,4.182580860344236,0,0,0,0
1913-09-20,19.575862051878712,7.746462878068909,1.9480270072314563,0,0,0
1913-09-21,16.89281908897077,9.79367224262399,5.106398820093083,0,0,0
1913-09-22,14.902275146473526,6.928581587665665,2.1640952634209634,0,0,0
1913-09-23,13.721613912789202,4.396409505082329,0.10220405261286883,0,0,0
1913-09-24,17.206505489315465,4.4472804924283125,0.13650906505510133,0,0,0
1913-09-25,24.417596866514096,8.272129448376386,0.3295414119778771,0,0,0
1913-09-26,19.180021367715508,8.627195176474784,1.9471027414187645,0,0,0
1913-09-27,16.1491645964871,4.432669728051459,0.27881265171812475,0,0,0
1913-09-28,19.60686098838505,3.7269463092459505,0,0,0,0
1913-09-29,21.154532528499924,5.724102380730866,0,0,0,0
1913-09-30,18.969392150312057,4.605154625300703,0,0,0,0
1913-10-01,20.630750100128683,4.72104516433644,0.08318520846673699,0,0,0
1913-10-02,17.437362266781914,7.917810172234572,3.478457121759219,0,0,0
1913-10-03,15.83473162679879,7.406043369067423,0.08805545775694563,0,0,0
1913-10-04,21.037824485635063,3.1576964158393968,0.003092783628050814,0,0,0
1913-10-05,23.531034611316496,7.821791695480536,0,0,0,0
1913-10-06,25.482651911551443,10.12662636983704,0,0,0,0
1913-10-07,25.676964185859145,9.217596876040668,0,0,0,0
1913-10-08,23.03547803659775,10.462317808980497,0,0,0,0
1913-10-09,23.900995293843376,12.117987950247375,0.05350159971560611,0,0,0
1913-10-10,24.937682076870146,12.152683956954473,0,0,0,0
1913-10-11,21.7820831268994,9.966299335345482,6.016174811720212,0,0,0
1913-10-12,16.23871311868504,2.8531461038222483,4.35961602791916,0,0,0
1913-10-13,13.911731234827458,0.9139708534036715,5.039424107310359,0,0,0
1913-10-14,15.733558503919507,-0.631141131694127,0,0,0,0
1913-10-15,17.878492738782747,2.9953074945124323,0,0,0,0
1913-10-16,17.255883366706488,4.199822257691713,0,0,0,0
1913-10-17,15.146853872096457,7.02723072031152,2.82289365632145,0,0,0
1913-10-18,14.154781385964869,5.720938521053627,5.503412630140167,0,0,0
1913-10-19,9.102346220772503,-0.911126912657239,1.442659075515278,0,0,0
1913-10-20,7.037646650632335,0.1551013167906477,4.976537464629532,0.08613579910165087,0.08608051351455942,0
1913-10-21,4.971525052095536,-0.9609313926269183,0.9114468418488162,0.8191610689566646,0.24240703336133174,0
1913-10-22,6.419658733948329,-2.201102023274819,2.1209029223289178,0.048631355150543495,0.5491075480767039,0
1913-10-23,12.3087806515197,2.772769288187386,7.244080978740037,0.23099893062427465,0.3073320588805401,0
1913-10-24,11.244045533872862,4.555456807869336,12.934304940586111,1.1732313791458775,1.1732313791458775,0
1913-10-25,11.142303551552857,3.3813722002264703,0.9815143830319379,0,0,0
1913-10-26,8.741414904128263,-0.1153928200666946,0.6868112559340579,0,0,0
1913-10-27,9.295805210326433,1.7537504380659577,1.2430500970630938,0,0,0
1913-10-28,9.464486270962853,3.651901887800615,7.6048702151165966,0.3100248786676748,0.3100248786676748,0
1913-10-29,6.98389620641945,1.5667259090530716,0.800319936366171,0.09118378954852471,0.09118378954852471,0
1913-10-30,4.332456445761775,-2.817205825552392,0.43416281160492937,0,0,0
1913-10-31,2.5554923585755436,-5.60071098529017,0,0.013402061364085404,0,0
1913-11-01,5.898293633754254,-1.8451119669330023,0,0,0.013402061364085404,0
1913-11-02,9.629363646339446,-0.11791681594699038,0.2604337040317724,0,0,0
1913-11-03,10.438961981201443,1.2456096672170576,1.8212939804235133,0,0,0
1913-11-04,6.889121940497864,-1.4765019518860583,2.3458585044984246,0,0,0
1913-11-05,9.269392115002717,-3.4472449273612633,0,0,0,0
1913-11-06,13.053359379854824,-1.6866334847049107,0,0,0,0
1913-11-07,15.199040197622637,2.743547817247854,0.7949875446981355,0,0,0
1913-11-08,12.302275171154468,5.1223604617659575,7.409882638448504,0,0,0
1913-11-09,8.351368662220196,1.0445787402851872,31.405936657132266,0.43099892253855393,0.43099892253855393,0
1913-11-10,5.447493783316492,-1.8403128196961762,9.098506841335778,2.4113757058347707,0.7153394678981273,0
1913-11-11,1.550870952593382,-4.071240667596729,0.8581940855710395,1.0925701969550505,0.03103984590583139,0
1913-11-12,4.658087446983709,-3.75051545037352,0.09982225117715618,0,0.04338660548674047,0
1913-11-13,8.00547463996445,0.5606114497408933,0.8918236656583928,0,2.76962630006446,0
1913-11-14,6.449342339902512,-0.5166370452689905,0.0651261997188998,0,0.005657446925959974,0
1913-11-15,4.231994290221343,-1.7789548449602324,0,0,4.507119179902468e-05,0
1913-11-16,3.6768929968090442,-1.670458578992962,0.003519374473299202,0,0,0
1913-11-17,7.258336314432908,-1.5706718786623908,0,0,0.0036851449745030885,0
1913-11-18,8.165801727852278,2.2002488367850144,1.3853181607139267,0,0,0
1913-11-19,12.367792419382063,5.644649819551394,19.498719932767703,0,0,0
1913-11-20,12.796587261236565,3.8535371451266838,3.7115179220213825,0,0,0
1913-11-21,11.333380739501562,1.7496978278595317,1.2923213501354573,0,0,0
1913-11-22,16.15424810606858,6.165908294600437,2.2520084971852716,0,0,0
1913-11-23,12.780199085483762,3.4534660477761987,4.73466048544088,0,0,0
1913-11-24,6.970636342540569,-0.6244223254259015,1.0158193964064863,0.5090295015981602,0.5021674888577653,0
1913-11-25,6.381158883148692,-2.855918943270156,0.22751510863705882,0.0202630643441166,0.015621770825288839,0
1913-11-26,5.694489861060155,-2.490046211839824,0.0031283327874618624,0,0.01043196619750643,0
1913-11-27,1.9124066863212983,-5.1865623862218735,0,0,7.557665436285791e-06,0
1913-11-28,2.0253821496162767,-3.6362602180098453,0.042054744852508805,0.05954496978314966,0,0
1913-11-29,3.666263773629473,-1.7298613541328818,0.06754354696616217,0,0,0
1913-11-30,5.9868823350471745,0.5991468231051027,5.5835761792541945,0,0.06722355346416285,0
1913-12-01,8.115286171923657,2.8741912491118997,0.13320298721219906,0,0,0
1913-12-02,8.301919676254874,2.474902238406789,0.43362957408662967,0,0,0
1913-12-03,7.696267341067263,0.8470316394432515,0.10394596316150784,0,0,0
1913-12-04,6.874049076693278,0.31727693287653724,0.029292570540288825,0,0,0
1913-12-05,8.699680068168274,0.05463917677115597,0.03953075067792717,0,0,0
1913-12-06,5.330856713458732,-3.3117667929932524,0.38844649127654407,0,0,0
1913-12-07,8.033238562662916,-2.2921436064016807,2.0528616912840443,0.3023462497887135,0.3011224458214596,0
1913-12-08,0.38186988703326485,-7.593885548293612,0.19367223340253834,2.6659082529640603,1.2058106280049979e-05,0
1913-12-09,0.9551724138217086,-9.967365800550388,0.017596871667259154,0.02591539384883958,0.0006002432454958489,0
1913-12-10,2.0328830175162675,-4.726733019586733,0.2602559521746644,0.8495200732785784,0.0002591663046122673,0
1913-12-11,-1.6067188048792869,-12.128012796843386,0,0.08752221911562917,1.0925241287674019e-06,0
1913-12-12,5.2738002077184705,-7.471845004891654,0,0,0.0006030889844475399,0
1913-12-13,5.711837879924048,-1.8014219620586542,0.04905794525417703,0,1.5900435701215292,0
1913-12-14,5.044436503083859,-3.539459649996532,0.006398862424457874,0,0.04950733168778579,0
1913-12-15,3.832918584235529,-7.502168515632892,0,0,0.0007324613093091812,0
1913-12-16,3.9378599389947864,-1.3579096996218465,0.2858869502902921,0,0.4097751988650614,0
1913-12-17,4.546711662338588,-1.8698186937744745,0,0.14603625486382715,0.23201040063493708,0
1913-12-18,-0.009065054931803356,-7.733096349379196,0,1.5629221486782545,0.00022708508319191383,0
1913-12-19,0.7445076441546585,-10.128723781387704,0,0,0,0
1913-12-20,2.6112335461539136,-3.7892996803789516,0,0.15279061653162296,0.0008887308922858159,0
1913-12-21,0.8970138696384862,-4.764024167098144,0,0.13650906505510133,0,0
1913-12-22,0.18862424726497648,-5.971916105329376,0,0.6104514635291508,0,0
1913-12-23,0.2197653775484461,-6.431958770311222,0.21233559112467462,10.500177470891026,0,0
1913-12-24,0.5875577716917658,-3.456949872962953,0.21293992179168147,1.783896165007677,0,0
1913-12-25,-0.03686455841690376,-5.468610018544718,0,0,0.00289567488805539,0
1913-12-26,-4.077923921630491,-14.380056890100505,0,0,0,0
1913-12-27,-6.274297902730704,-18.861002496922097,0,0,0,0
1913-12-28,-2.47227159337433,-13.751546380700397,0,0.14767152609199635,0,0
1913-12-29,-0.3628510531505528,-6.07451119797534,0,0,0,0
1913-12-30,0.37020974419812397,-4.516174918767018,0.012157839089579061,0,0,0
1913-12-31,-0.9927835028143146,-9.602986139459539,0,0,0,0
1914-01-01,-4.165694995978274,-14.361073604648833,0,0.06292214463115628,0,0
1914-01-02,-1.4520796285885913,-9.552968381352159,0,0,0,0
1914-01-03,0.4617134792749415,-4.256345536757142,0,3.4854602939795227,0,0
1914-01-04,1.147707074930924,-5.382083177312261,0.058229650503538954,1.5865979150568001,0,0
1914-01-05,-1.7210806886120238,-12.723960195704791,0,0.013970850181884712,0,0
1914-01-06,-1.0999288971854027,-12.472591534908497,0.050657660860291505,0,0,0
1914-01-07,0.7025239998537622,-4.42044081465019,0.30924279716063174,0.23604692458852178,0,0
1914-01-08,0.8973338113209763,-3.1923213593484325,0.251901880346326,3.7702452536795517,0,0
1914-01-09,0.22154283871323963,-3.979808034183947,0.2704585845301764,1.1742267913128446,0,0
1914-01-10,-4.020511903395824,-14.718663354637018,0,1.892001401602565,0,0
1914-01-11,-5.701706353600153,-22.311873442076553,0,1.8188410701804258,0,0
1914-01-12,-9.595591905741687,-23.588944180173634,0,2.7275506149099424,0,0
1914-01-13,-21.407607544032103,-34.425808740772474,0,0.7626732932347401,0,0
1914-01-14,-12.726413087068483,-30.37575540566334,0,0.8897262579853155,0,0
1914-01-15,-1.2571631691266623,-12.49153930217907,0,2.961500132842459,0,0
1914-01-16,0.31375755498916114,-4.363881974649565,0,4.723391314227514,0,0
1914-01-17,-2.41333096255103,-14.689086380099809,0.05225737646640597,2.164592956610943,0,0
1914-01-18,-6.638215431148287,-20.869818670148746,0,1.476004275739977,0,0
1914-01-19,-1.4234269444883356,-11.719054403145712,0,1.7334518164788282,0,0
1914-01-20,-1.0005332374520841,-7.594098830028145,0.12694632214581122,7.662815343515754,0,0
1914-01-21,-6.537611095751895,-16.31411306331728,0,9.36821882122147,0,0
1914-01-22,-7.638357642660606,-22.078670466620007,0,0.0472093856805082,0,0
1914-01-23,1.4462140021859604,-11.530216830589573,0.10095982936366868,0.14664059637959978,0,0
1914-01-24,2.9415215033517375,-6.472520440869852,2.6929256656692835,1.5342694241255574,0.005902709274347641,0
1914-01-25,-5.509989338691574,-16.955776763140328,0,0.5390686080246433,0.002872475774219039,0
1914-01-26,-4.031781014104014,-16.13426948144603,0.2548169170966828,3.8148595389207824,0,0
1914-01-27,4.3258798354637396,-7.145680768185564,2.9695697953978173,0.1855670086141587,0.0446077838030852,0
1914-01-28,4.393387833736649,0.08958407611693092,1.254212581005293,0.043512263672656114,3.198892030634219,0
1914-01-29,8.158656258452545,-0.9968005689970124,0.03156772176438788,0.04443654461429079,17.09779544076466,0
1914-01-30,4.303128330877274,-6.411908997279064,0.04408105225737647,0.049768929120445865,0.07830916665432916,0
1914-01-31,-2.7473871269198105,-9.100782075387661,0,4.865303880414885,0.0009514428559625287,0
1914-02-01,-1.3231780977434338,-9.586526851572687,0,3.5777105949037744,0,0
1914-02-02,-0.9333451904920637,-10.059331674572416,0,0.5764663964880772,0,0
1914-02-03,3.985958038849463,-5.386100248725992,0.048880199075719874,0.032705296836118024,0.0031884925140094186,0
1914-02-04,0.3355492358869011,-8.563633151551052,0.019374333451830785,0.6522218131993616,0.0010625122333367655,0
1914-02-05,-6.618094572510704,-14.497404907760865,0,1.1981514190974882,5.2782248010872436e-05,0
1914-02-06,-3.7176679635531023,-16.24976893213776,0.3374689007585175,4.663953039258814,0,0
1914-02-07,1.0715250584114457,-13.598471382865268,2.321009603039972,3.9125843770428563,0,0
1914-02-08,-7.999751155248453,-19.56214009422956,0,2.141201533374522,0.00010247887735610754,0
1914-02-09,-9.548951281375661,-19.66157128299804,0,1.2678634658471741,0,0
1914-02-10,-13.053003914280799,-23.885566999596122,0,1.8633131703955823,0,0
1914-02-11,-19.414539644313884,-32.12385349904266,0,0.06487735467070666,0,0
1914-02-12,-20.309598307062036,-33.13682898634318,0,0,0,0
1914-02-13,-14.417881264196694,-28.94141484968102,0,0.31254887453737606,0,0
1914-02-14,-10.510060433429457,-20.663775326050434,0,1.147493761648625,0,0
1914-02-15,-11.925417711927167,-23.34219690560871,0,0.15175968296282918,0,0
1914-02-16,-8.751795208331236,-20.13362957648946,0,1.2006754143315195,0,0
1914-02-17,-7.573409187806445,-19.262708844640184,0,0.36836117881072444,0,0
1914-02-18,-4.889939584725275,-19.762851054669273,0,0.06683256309989336,0,0
1914-02-19,-5.919836462582298,-16.799537844815543,0,0.019623178881425854,0,0
1914-02-20,-8.780590137382694,-21.55915393280127,0,0,0,0
1914-02-21,-7.20312832684183,-20.61596159150157,0,0.3166370361333549,0,0
1914-02-22,-8.030181308763968,-18.242232467117066,0,0.961962303528784,0,0
1914-02-23,-13.033878429648803,-26.985104894112574,0,0.019943120849967383,0,0
1914-02-24,-11.239352973466067,-26.22769281256466,0,0,0,0
1914-02-25,-5.73163883329243,-18.767401346056815,0,0,0,0
1914-02-26,0.24393885800932125,-13.901315334128858,0,0,0,0
1914-02-27,2.5436900095968453,-8.714504113622802,0,0,0,0
1914-02-28,4.097262699070919,-5.928830425806246,0,3.574120216084849,0.00033734983134317906,0
1914-03-01,1.6816921385658665,-11.176999629285469,0,0.936935646462771,0,0
1914-03-02,-4.789904008794627,-16.163419782500906,0,2.488304266927931,0,0
1914-03-03,-1.0364735163946912,-10.812833263405354,0,0.1221827209695056,0,0
1914-03-04,0.0921791704458314,-8.00568789076305,0,1.6742623312550424,0,0
1914-03-05,0.9986846806091471,-9.784180596084134,0,0.05798080390854912,0,0
1914-03-06,-0.5592605806450127,-7.323675792241834,0,3.5013508202552455,0,0
1914-03-07,1.631745459715158,-6.251155363551417,0,4.683007402348849,0,0
1914-03-08,-2.5241734841530574,-10.32751509255885,0,1.487486666476985,0,0
1914-03-09,-4.566014919751825,-13.275186623113248,0,1.8624955348132812,0,0
1914-03-10,-4.504443635645601,-12.210593666506542,0,0.6662282219061935,0,0
1914-03-11,-5.963597576854664,-19.055101316677817,0,0.054070385503379045,0,0
1914-03-12,-2.787024517718092,-18.907038753752264,0,0.3046569498755777,0,0
1914-03-13,0.9675080014788041,-10.591894760870908,0,0.49111268664864177,0,0
1914-03-14,4.418236750366423,-6.622218280850548,0,0,0.0017691323106968403,0
1914-03-15,5.455101321780126,-1.60757198047265,0,0,1.2673912631438788,0
1914-03-16,8.424777864774182,-1.6996445001850888,0.033736223433732226,0.09864912904372555,12.77261738600291,0
1914-03-17,7.220049784016533,-2.2346960547430803,0.025950942054745824,0.31546390993163714,8.606961242967856,0
1914-03-18,2.3800568694121,-6.301386429243905,0,5.382794071188864,0.07177249102753182,0
1914-03-19,-5.714219694963097,-14.765303938913464,0,0.5821898261762538,0.006971923161597218,0
1914-03-20,-8.342836830941142,-19.071916105905718,0,0,0,0
1914-03-21,-3.22136508764807,-15.080234620141423,0,0,0,0
1914-03-22,-0.4707074332631359,-9.650622121727514,0,1.2498044706391052,0,0
1914-03-23,0.5916103821630543,-6.846676162837707,0,2.86430854014218,0,0
1914-03-24,2.8002488461839232,-8.590401719398784,0,0,0,0
1914-03-25,6.828119461366048,-3.9801635236618065,1.7759331338904822,0.05083540517411705,1.3674087350846424,0
1914-03-26,10.1616067977889,1.3791325957462366,1.6829007862727072,0.08798435833629577,32.81721182837247,0
1914-03-27,8.01055814276545,1.600071093033757,3.074191212866004,0,24.286932098684133,0
1914-03-28,7.1083540836772245,-0.8277639542854303,0.5155350015208342,0,11.196671223140806,0
1914-03-29,6.8735158320554754,0.6526128724402819,0.6575186823001757,0,10.366469431216334,0
1914-03-30,6.316850344905046,0.18585140382294293,5.575755390881898,0.31599715270480777,5.698379438898227,0
1914-03-31,8.130785656110952,-2.178741552483938,0.611980116159688,0,3.9735572588960775,0
1914-04-01,5.686917892521147,-0.38905084047862487,6.577390611786203,0,2.149395694143799,0
1914-04-02,4.079381418872295,-1.3012797715764133,4.803021619042764,1.4987913089166365,0.4894842465113075,0
1914-04-03,0.9951653042738648,-8.31166016517311,0.16757909394734447,0.05958051970536456,0.05578923678186335,0
1914-04-04,0.7024529003006811,-7.599822270840544,0,0.9735513585045208,0,0
1914-04-05,0.7230714583472132,-7.522182747515079,0.02225382227173828,0.47234268702097815,0,0
1914-04-06,1.4062922150426347,-6.065943837801503,0.005083540517411705,0.4738713084825027,0,0
1914-04-07,4.640561675203258,-3.8826164131354406,0,0.04177035193743334,0.0067959516438774225,0
1914-04-08,3.0994667607272515,-3.9583363020670106,0.2189832881299618,1.596231758488568,0.0007252446276945977,0
1914-04-09,0.7264130864036791,-7.176288681186224,0,0.7446142858641875,0,0
1914-04-10,6.391610348983206,-4.229719141052577,0,0.00415926042333685,0.10430549110179299,0
1914-04-11,6.148880188464271,-2.2972982548709617,0.018130110202630643,0,2.084545958190862,0
1914-04-12,4.79463205384564,-4.574475653519887,0,0.019623178881425854,0.029719931299472955,0
1914-04-13,3.3378954935319647,-8.335016013124088,0,0,0.003704474751886446,0
1914-04-14,12.044152155068266,-4.171169575003174,0,0,5.210593920005709,0
1914-04-15,12.543512275538493,1.021222903996102,0.15506576754383206,0,2.9460294744112274,0
1914-04-16,12.978101666610181,1.2074297907203702,0.6806967526282274,0.09918236757909706,0.11598150989448756,0
1914-04-17,16.90195524552688,2.325915390850067,0.290117309244341,0,0,0
1914-04-18,20.41485953576786,2.6977248518806185,0,0,0,0
1914-04-19,19.011482349630356,8.611695680167385,2.7622111111487353,0,0,0
1914-04-20,12.469072176814292,2.3644863130558527,1.4562033248930861,0,0,0
1914-04-21,9.472875934286217,0.0365801650144814,0.3707429724065087,0.00415926042333685,0.00415926042333685,0
1914-04-22,10.473124768188997,1.3300746535883017,0.37220049684173984,0,0,0
1914-04-23,10.78947742528607,-2.360149302867821,0,0,0,0
1914-04-24,12.543192295260248,-1.2333451791951506,0.36331317450624745,0,0,0
1914-04-25,10.043654458615181,4.456238874561033,7.460362519185567,0,0,0
1914-04-26,10.795556334554195,5.400319925712344,2.4058300993682393,0,0,0
1914-04-27,11.752150729844208,5.507749696240661,1.1610736101071182,0,0,0
1914-04-28,15.480803407302243,4.22474226170149,1.4355492158542948,0,0,0
1914-04-29,11.212762166120553,2.2215072793698676,6.861713351450736,0,0,0
1914-04-30,10.083967303449981,-0.022289370300186684,1.788197660950465,0,0,0
1914-05-01,13.160327083819539,-1.5387842094229711,0,0,0,0
1914-05-02,16.135478142101995,-0.5440455063981515,0,0,0,0
1914-05-03,18.79971557607695,1.5793103474634973,0,0,0,0
1914-05-04,18.323604623406034,5.956416631524689,4.318947775970775,0,0,0
1914-05-05,18.749200047270243,8.08450051757563,1.6641663512088547,0,0,0
1914-05-06,21.230323466040932,8.004550356480138,2.141308170427769,0,0,0
1914-05-07,19.10753644305194,6.342161398954422,2.160184828297676,0,0,0
1914-05-08,19.424351244349094,4.735193726391797,0.03327408510300344,0,0,0
1914-05-09,21.57284039532295,5.157554202981577,0,0,0,0
1914-05-10,17.733274137088085,5.590366157780243,0.789512998982337,0,0,0
1914-05-11,15.276999639693503,4.289299695465516,0.0019552079630287948,0,0,0
1914-05-12,12.244472089035842,4.680305727941262,0.4088517558180561,0,0,0
1914-05-13,13.45687875296779,1.3590828280616518,0.30853181253155904,0,0,0
1914-05-14,15.321009584393655,1.2787415539343248,0.07820831843639581,0,0,0
1914-05-15,15.073729082820172,-0.19850693358101118,0,0,0,0
1914-05-16,18.217561314294993,2.997120501215967,0,0,0,0
1914-05-17,21.425808730601755,3.508958407750216,0,0,0,0
1914-05-18,23.622822749669808,6.815997155417,0,0,0,0
1914-05-19,25.251190886648363,6.599324562013086,0,0,0,0
1914-05-20,27.00742979622633,7.61720583271904,0,0,0,0
1914-05-21,28.08677580989725,10.241628139670786,0,0,0,0
1914-05-22,24.328439398588255,11.531674376764714,2.4574119901470644,0,0,0
1914-05-23,18.259260612240983,6.153501589527937,0.8619978793185248,0,0,0
1914-05-24,19.046533965657623,3.9687877698509118,0.32442232022453277,0,0,0
1914-05-25,25.27380021763492,10.11158906900709,4.107145360428966,0,0,0
1914-05-26,28.61105575995474,15.648204758376615,1.4407393954379084,0,0,0
1914-05-27,28.359153949616857,14.424351214345476,2.4626021897966566,0,0,0
1914-05-28,25.61372200212909,10.372840408578785,1.9420547968036883,0,0,0
1914-05-29,24.706150022385344,8.55872734746516,1.1081763085969776,0,0,0
